code,id,name,category,metadata,votes,created_at,updated_at,image,description,vote_target,gender,gender_corrected,gender_confidence,gender_reason
871e1caf-ae3c-497e-873d-f89ee7e98459,BL-2003,Nyakundi,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Nyakundi publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
881ab8ea-c600-49ca-b24e-c99da190c4f3,COM-8009,Nyonjoro,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Nyonjoro delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
88d01c3d-678f-46ed-bd99-3d8993792426,TTK-9525,Elsa Majimbo,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Elsa Majimbo creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
89343a41-97c9-47eb-bc25-8df81a3b2a7b,BL-2007,Ronnie Chirchir,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Ronnie Chirchir publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
896b5703-8c8c-40fa-9efb-76ca44ba7c67,BL-2013,Kimutai.co.ke,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Kimutai.co.ke publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
89c614e4-f38e-47eb-af24-1bd667356bd9,BL-2014,Ndungu Harun,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Ndungu Harun publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
8cbe9e61-ac4d-4baa-a93e-6bb332ff7806,CCH-9018,Hon. Sharleen Wambui Maina (shar),Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Hon. Sharleen Wambui Maina (shar) champions youth and community interests through public service and grassroots engagement.,10000,male,female,0.8,first/alias name 'wambui'
8d1063f7-23e4-4617-b491-1c19bf0f871e,DJ-9201,DJ Macdee Top MC,DJ,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"DJ Macdee Top MC energizes crowds with thoughtful selections and seamless mixes, keeping dancefloors and airwaves engaged.",10000,male,male,0.0,no reliable signal
8d517cb4-a580-45ee-ba23-ac86b3c7f46d,TTK-9520,Azziad Nasenya,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:10:33.550769+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Azziad.jpg,"Azziad Nasenya blends dance, fashion and lifestyle content with consistency, turning creativity into lasting community.",10000,male,male,0.0,no reliable signal
90996564-eb79-4c3e-abf3-2eb7f3575c08,BAM-3031,Naomi Kuria,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Naomi Kuria has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,female,0.8,first/alias name 'naomi'
9099a804-92a9-46e4-b3cc-8e40e8acd91d,CTC-4022,Nominee,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Nominee crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
9184e254-dad9-497a-93af-d8d524073010,CTC-4043,Angel Atieno,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Angel Atieno crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,female,0.8,first/alias name 'atieno'
9241ec8b-2212-484e-986a-49d5e5257e2a,CCH-9019,Karigithinji,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Karigithinji leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
95048879-7183-4991-af86-feeeb6b2e7b4,CCH-9009,Teacher Mungai,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:11:23.254737+00,,Teacher Mungai leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
95b8dfa9-a4e1-47a8-95c0-cf446d201a07,CTC-4015,Mr. Mbilimbili,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mr. Mbilimbili crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.95,title 'mr' in name
96674d73-e9d7-40a3-8777-37f52bd39038,CTC-4042,Just Salet,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Just Salet crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
968b8938-83b9-427a-8235-aaca3b1efbbe,BL-2009,Allan Ke,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Allan Ke publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.8,first/alias name 'allan'
975499a0-c3a5-454c-a1ae-91a801b8c6d7,CTC-4035,Lynne Ngugi,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:20:15.008066+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Lynn%20Ngugi2.jpg,Lynne Ngugi tells human‑centered stories that amplify unheard voices and spark meaningful dialogue.,10000,male,male,0.0,no reliable signal
98407dbd-1fc1-483a-a186-7a4cc43a4bda,CTC-4020,Senge Hellena,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Senge Hellena crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
9842dd8d-dd90-43cf-9889-32b8a33f78e3,CTC-4024,Smile Prince,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Smile Prince crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
9c9524b7-0a0c-48ad-b8de-221a4d79a2e1,BAM-3023,Diana Bahati,Brand Ambassador Of The Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:54:23.327288+00,,"Diana Bahati has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,female,0.8,first/alias name 'diana'
9ca23ac9-2cc4-463e-a9ed-0282decb9b3b,TTK-9501,King Of Hearts,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"King Of Hearts creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.95,title 'king' in name
a0157f63-c0ad-42d3-a300-4c3bd9f1ffa2,CCH-9005,Elvis W,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Elvis W leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
a415a091-b47f-4361-ba52-e7fa45adfb2b,YLD-6007,Peter,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Peter amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.8,first/alias name 'peter'
a434300b-2498-4fbc-be30-7147086be8fd,FBP-9406,Nairobi Gossip Club,Facebook,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:10:03.959684+00,,"Nairobi Gossip Club keeps followers updated with timely stories, verified information and active community engagement.",10000,male,male,0.0,no reliable signal
a47c4a3d-cd90-4e28-ada6-5afa24d47c5b,COM-8011,Flaqo,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:17:18.661227+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./IMG_1507.webp,"Flaqo delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
a58089af-fcba-4e17-87b8-486ed7ab103a,ENT-5018,Carole Kinoti,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Carole Kinoti is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
a5df3651-1752-45ce-995f-d5cfd32a8a36,CTC-4008,Terence Creative,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Terence Creative crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
a8171dc2-005a-4c83-aeb9-80675cfeb344,BL-2017,Odhiambo Levin Opiyo,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Odhiambo Levin Opiyo publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.8,first/alias name 'odhiambo'
a944cd3a-eee3-4780-a92c-3ab29692c9c3,FBP-9405,7 News Global,Facebook,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:03:00.197211+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./7News%20Global.jpg,"7 News Global keeps followers updated with timely stories, verified information and active community engagement.",10000,male,male,0.0,no reliable signal
aaab9112-b300-48a7-850e-e76a0b928db3,INF-9105,Sandra Dacha,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Sandra Dacha uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,male,0.6,weak suffix heuristic (-a/-ah endings)
ad62666c-978c-4754-8857-3328cc0ee922,TTK-9513,Crazy Kennar,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:13:12.936023+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./CrazyKennar.jpg,"Crazy Kennar creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
aea74744-ae68-4a19-a72d-bbec8a65b740,CTC-4033,Tess Mwaura,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Tess Mwaura crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
aec9c372-ffbf-44a2-892d-74b38e2b36ba,BAM-3008,Roy Kanyi,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Roy Kanyi has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
af1cc400-0904-46e2-a434-92e09890925a,INV-7028,Maurine Kabu,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Maurine Kabu develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
af5b835b-8b9f-4810-91d4-1162076ded0d,YLD-6012,Hon. Njeri Maina,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Hon. Njeri Maina amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,female,0.8,first/alias name 'njeri'
b00ed25c-6e67-4f57-8656-08990c89dfbd,ENT-5021,Hon. Annastacia Muthini Muendoma,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Hon. Annastacia Muthini Muendoma champions youth and community interests through public service and grassroots engagement.,10000,male,male,0.0,no reliable signal
b143da5a-c4cf-4993-b1a5-b111a25e9524,BAM-3004,Githua Mani,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Githua Mani has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
b148cfa7-912c-41c9-b69f-ae59a2360e67,CCH-9017,Teacher Marion Mukenyi,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Teacher Marion Mukenyi leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
b2af307c-1dd0-4a4e-af0c-0993715dcdc4,BAM-3012,Bradley The Genz,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Bradley The Genz has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
b2c63807-a90c-4169-8492-c2a79f83a2af,BAM-3013,DJ Dibul,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:35:51.813874+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./DjDibull.jpg,"DJ Dibul is a standout DJ and culture shaper, known for energetic sets and audience connection.",10000,male,male,0.0,no reliable signal
b4e426b1-7e10-4180-a409-4f4b05d72f96,INV-7009,Dan Wema,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:13:57.737519+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Dan%20Wema.jpg,"Dan Wema develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
b55a8a92-a29c-47d5-9ca5-8d712643a1d1,INV-7002,Brobox,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Brobox develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
b633b553-0655-49c8-a9f8-b30123a16dea,TTK-9522,Alma Mutheu,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Alma Mutheu creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,female,0.8,first/alias name 'mutheu'
b6f212a2-0154-4c5b-a41d-f095f2093024,FBP-9401,Tuko.co.ke,Facebook,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:10:03.959684+00,,"Tuko.co.ke keeps followers updated with timely stories, verified information and active community engagement.",10000,male,male,0.0,no reliable signal
b90d5089-4ab4-4650-9a79-9a27928aa80c,INF-9106,Wanja Mwaura,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Wanja Mwaura uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,male,0.6,weak suffix heuristic (-a/-ah endings)
b920429f-4ddf-4237-9234-61b477caaefa,INV-7023,Trisha Khalid,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Trisha Khalid develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
b9eac2c1-81b6-492b-81cc-7e4d676c7766,CTC-4040,Mitchelle Mjaka Mfine,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mitchelle Mjaka Mfine crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
ba06ac86-3046-4d82-ab8a-c09ec16a9477,DJ-9203,DJ Sofia Macharia,DJ,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"DJ Sofia Macharia energizes crowds with thoughtful selections and seamless mixes, keeping dancefloors and airwaves engaged.",10000,male,male,0.0,no reliable signal
ba85623e-1187-4d34-9ff5-d4ea29bad49f,CTC-4018,CEO Bruce,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"CEO Bruce crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
babc1a44-f89b-4621-82f1-c57829b06263,YLD-6010,Fikirini Jacobs,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Fikirini Jacobs amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.0,no reliable signal
bb447596-7881-4b5f-8ce4-11398ba15396,CTC-4027,Dem Wa Fb,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Dem Wa Fb crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
bb47c492-bf1e-4aef-adf2-7b7177bf28bb,ENT-5007,Damaris Wa Dama Spares,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Damaris Wa Dama Spares is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
bb5aac84-2749-4092-a21e-90144d290736,BAM-3017,Kabugi,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Kabugi has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
bba4611c-ad87-4357-827e-8884e9997616,POD-9303,Paxson Chege Ngunya,Podcast,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Paxson Chege Ngunya hosts compelling conversations that inform, challenge and entertain, making complex topics accessible to everyday listeners.",10000,male,male,0.0,no reliable signal
bc8af5aa-a6f8-4c82-94bd-d92747d41ce1,COM-8021,Wanga Comedy,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:11:38.832499+00,,"Wanga Comedy delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
bcae5547-0109-4f5b-aa6c-f81ef62843c8,CTC-4007,Flaqo,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:17:22.412986+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./IMG_1507.webp,"Flaqo crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
bcd429c5-7d15-422b-b452-8e0ff886e579,ENT-5000,Kenjava Wakagoto,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Kenjava Wakagoto is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
bd577e00-f1eb-46fe-8fac-cba7ece00be3,COM-8022,Nasra,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Nasra delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
bd89f6d5-fb88-443e-888a-5bcea15e268d,TTK-9509,Dennis Ombachi,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Dennis Ombachi creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.8,first/alias name 'dennis'
be24a4dc-ef9d-488e-9555-af18fa15820e,COM-8019,Luo Sponsor (mr Principal),Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:11:42.783284+00,,"Luo Sponsor (mr Principal) delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.95,title 'mr' in name
be7b1d95-74bf-4bfe-aef1-5e924dceaad8,BL-2018,Jarunda Jaluth Mambobiad,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Jarunda Jaluth Mambobiad publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
bfe6950d-a4cc-4554-84ea-03a793111db5,ENT-5022,Esther Wakimanitv Nduku,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Esther Wakimanitv Nduku is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,female,0.8,first/alias name 'esther'
c148539e-0e1f-4c5f-87ff-cdf8a0a453e3,CCH-9021,Diana Daisy,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Diana Daisy leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,female,0.8,first/alias name 'diana'
c16b3236-8b34-4d33-96c6-b9b89ae88e0a,COM-8010,Murife,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Murife delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
c182d71d-474e-46c9-b278-f60e691f49a7,TTK-9528,The Real Queen,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"The Real Queen creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,female,0.95,title 'queen' in name
c22c4d11-5a20-4ee9-9dfd-9f1d95ab5fc2,ENT-5003,Maridady Motors Ltd,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Maridady Motors Ltd is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
c251eb40-9fb3-4eb0-a64e-88d110ac216e,INF-9107,Triza Mamake Muraya,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Triza Mamake Muraya uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,male,0.0,no reliable signal
c511c6d1-fbe2-423e-8777-e8e15e331663,COM-8015,Hilarious Auraa,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:11:54.893081+00,,"Hilarious Auraa delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
c58c5edb-bb7e-4556-a662-ba5668117908,INV-7025,Betty Bayo,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Betty Bayo develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,female,0.8,first/alias name 'betty'
c6303f6a-7ee4-472c-a3b4-717bee724d91,INF-9109,Dr. Regina King’ori CPA-K,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Dr. Regina King’ori CPA-K uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,male,0.95,title 'king' in name
c76afd89-1927-40eb-bcaa-96564cb415a5,CTC-4011,Propesa,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Propesa crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
c91c6d7f-b442-4987-9cde-9ecc36fc2eac,PHL-1003,Kennedy Odede,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:24:54.195419+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Kennedy%20Odede.jpg,"Kennedy Odede is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.0,no reliable signal
c921c934-c6c5-43dd-bb31-fb0b850d2011,PHL-1000,Bishop Benson Kamau,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:12:21.15439+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Bishop%20Benson%20Kamau.jpg,"Bishop Benson Kamau is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.8,first/alias name 'benson'
c9f0e2bd-929f-47b9-9e58-280ec357f9f6,BL-2004,Ne,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Ne publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
caa618a0-0901-4c65-84cc-d117b4c91708,PHL-1007,Ndugu Nyoro,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:26:53.272087+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Ndugu%20Nyoro.jpg,"Ndugu Nyoro is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.0,no reliable signal
cac36504-6970-470d-be85-07e24eb45502,ENT-5009,Shikuh Hi-style,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Shikuh Hi-style is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
caf65e55-a56b-45fe-9e14-57aad261d183,CTC-4002,Arap Uria,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Arap Uria crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
cc91c467-c4f5-4992-b698-3cbbcc385bc5,ENT-5013,Liz Njuguna,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Liz Njuguna is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
ce983b7d-33cd-40d3-9650-7be768fc5cff,ENT-5001,Prezzo Logistic Mouldings,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Prezzo Logistic Mouldings is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
cf1639d4-5284-412e-afb3-bc9d6d011af6,YLD-6000,Hon. Babu Owino,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:18:30.909656+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Babu%20Owino%20Paul%20Ongili2.jpg,"Hon. Babu Owino amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.8,first/alias name 'owino'
cf78ca70-8159-4e9d-b1ee-6c4e1d2af85d,YLD-6004,Hon. John Paul Mwirigi,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Hon. John Paul Mwirigi amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.8,first/alias name 'john'
cf8226a0-b371-4010-b535-22862a79d039,POD-9301,Guka Wa Nyumba Kumi,Podcast,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Guka Wa Nyumba Kumi hosts compelling conversations that inform, challenge and entertain, making complex topics accessible to everyday listeners.",10000,male,male,0.6,weak suffix heuristic (-a/-ah endings)
cfa2e1c7-e0bc-4dcf-b331-a01619230e26,POD-9305,Mic Cheque,Podcast,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mic Cheque hosts compelling conversations that inform, challenge and entertain, making complex topics accessible to everyday listeners.",10000,male,male,0.0,no reliable signal
d1109c0b-8b74-47bd-9010-73a4578b263c,INF-9110,Naomi Kuria,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Naomi Kuria uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,female,0.8,first/alias name 'naomi'
